O,H,L,C,V,T,BV
0.00949727,0.009505,0.00936982,0.009431,7666.0216252,2017-11-13T06:00:00,72.53656038
0.00948285,0.00962,0.00935525,0.00950949,6587.08477141,2017-11-13T07:00:00,62.50728355
0.00951699,0.009585,0.00940931,0.00951308,5354.114669,2017-11-13T08:00:00,50.88400899
0.00951308,0.00955101,0.0094,0.00946,3793.03577849,2017-11-13T09:00:00,35.94493097
0.009477,0.009503,0.00935525,0.00935525,8707.53251167,2017-11-13T10:00:00,81.89765563
0.00935418,0.0095,0.0092597,0.0095,13792.23860296,2017-11-13T11:00:00,129.08813987
0.0095,0.0095797,0.0092,0.00924694,20519.01426239,2017-11-13T12:00:00,194.35040543
0.00924685,0.0093,0.009006,0.00922513,13809.90900892,2017-11-13T13:00:00,125.79018026
0.009229,0.009299,0.00912378,0.00927405,9081.02251447,2017-11-13T14:00:00,83.91027864
0.00927405,0.0093,0.0092,0.00921653,5575.79890505,2017-11-13T15:00:00,51.55671794
0.00921653,0.00939151,0.00913726,0.00939131,7407.93101785,2017-11-13T16:00:00,68.72431796
0.00939131,0.009452,0.0092542,0.00938473,4384.35648456,2017-11-13T17:00:00,41.02881207
0.00938473,0.0095,0.00938473,0.009473,6854.24768126,2017-11-13T18:00:00,64.78402562
0.00947499,0.009497,0.0093,0.00936417,6099.21838791,2017-11-13T19:00:00,57.25451989
0.00939571,0.0095,0.00930946,0.00941609,4447.32120735,2017-11-13T20:00:00,41.79479711
0.00942609,0.00942609,0.00923311,0.00932814,3441.83336681,2017-11-13T21:00:00,32.10733515
0.00932814,0.00945,0.00930001,0.00943899,5760.35444607,2017-11-13T22:00:00,54.1181532
0.00943899,0.0094399,0.0093,0.009418,3807.22267451,2017-11-13T23:00:00,35.67617608
0.00941297,0.00942292,0.00914,0.00914331,4750.49401691,2017-11-14T00:00:00,44.21251423
0.00914662,0.00921813,0.0091,0.00915067,4550.08451386,2017-11-14T01:00:00,41.66788605
0.009199,0.00923,0.0091,0.00914001,6686.8140135,2017-11-14T02:00:00,61.42715128
0.009148,0.00925402,0.00910862,0.00916,4406.30706149,2017-11-14T03:00:00,40.48024707
0.009135,0.0092,0.0090809,0.00911595,5888.09275884,2017-11-14T04:00:00,53.80342376
0.00911596,0.00925977,0.00911596,0.00925977,4639.72069977,2017-11-14T05:00:00,42.61845929
0.00925977,0.00931132,0.00917855,0.009218,2273.24406068,2017-11-14T06:00:00,21.00237622
0.00927779,0.00931478,0.009218,0.00929994,2700.31022668,2017-11-14T07:00:00,25.04298479
0.00929993,0.00942297,0.00924501,0.00940923,3743.34234968,2017-11-14T08:00:00,34.96824012
0.00940923,0.00942,0.00926133,0.00933398,6598.4402867,2017-11-14T09:00:00,61.58270888
0.00933398,0.009349,0.009152,0.00928,4857.23141901,2017-11-14T10:00:00,44.97541241
0.00927,0.0094,0.00926101,0.00939499,4992.98510425,2017-11-14T11:00:00,46.7168658
0.00939499,0.009422,0.00935422,0.00938808,2940.47878715,2017-11-14T12:00:00,27.62807526
0.0094,0.0094279,0.00938,0.009425,3541.24036059,2017-11-14T13:00:00,33.31131054
0.009422,0.009425,0.00936894,0.00937264,2737.02772192,2017-11-14T14:00:00,25.71268764
0.00937264,0.0094403,0.00933318,0.009429,4912.26486507,2017-11-14T15:00:00,46.06332536
0.00942914,0.00955184,0.00942899,0.00955,9610.06059566,2017-11-14T16:00:00,91.38867778
0.009545,0.00955174,0.00946515,0.00955005,5149.55926445,2017-11-14T17:00:00,49.04552133
0.00955014,0.00955014,0.00946868,0.009517,3453.2977444,2017-11-14T18:00:00,32.83713318
0.00951701,0.0095979,0.009495,0.00956,7781.10151511,2017-11-14T19:00:00,74.22005032
0.00956,0.0096,0.00952512,0.0095549,10851.47993012,2017-11-14T20:00:00,103.72820624
0.0095549,0.00963018,0.00953,0.009563,7162.26512192,2017-11-14T21:00:00,68.67019915
0.009569,0.00958233,0.00945679,0.00946911,5829.69054849,2017-11-14T22:00:00,55.50476643
0.00946911,0.00951399,0.00940951,0.00944,8281.15108931,2017-11-14T23:00:00,78.19963791
0.00945423,0.00945828,0.00924,0.00924013,7704.54625784,2017-11-15T00:00:00,71.78817716
0.00924013,0.00927141,0.00918544,0.00920231,4996.627792,2017-11-15T01:00:00,46.06566048
0.00920231,0.00925562,0.00905,0.00906011,5950.50809898,2017-11-15T02:00:00,54.5185499
0.00906011,0.00916834,0.00906011,0.00911,4458.27299708,2017-11-15T03:00:00,40.6618374
0.00911,0.0092,0.00909301,0.00916831,3521.7477256,2017-11-15T04:00:00,32.21248783
0.00916831,0.00919754,0.00911036,0.00915,2248.51022985,2017-11-15T05:00:00,20.58203159
0.00915912,0.00921599,0.00913799,0.0092091,5121.7889939,2017-11-15T06:00:00,47.08587948
0.00921,0.00921458,0.00909205,0.009162,3583.47959044,2017-11-15T07:00:00,32.78068513
0.00913,0.00924331,0.00910536,0.00920671,4085.00870249,2017-11-15T08:00:00,37.51509244
0.0092413,0.00945,0.00919666,0.00943491,7656.39110538,2017-11-15T09:00:00,71.1632107
0.00944998,0.00946449,0.009265,0.0093465,7370.97297836,2017-11-15T10:00:00,68.96641251
0.0093465,0.00935,0.00905,0.0090501,4700.96966985,2017-11-15T11:00:00,43.18047827
0.00907999,0.00908,0.00880656,0.00880656,9083.7293293,2017-11-15T12:00:00,81.51316917
0.00881101,0.009005,0.00878,0.00893402,7686.47087975,2017-11-15T13:00:00,68.42735873
0.008945,0.00894998,0.0088,0.00886017,5818.90947371,2017-11-15T14:00:00,51.57720949
0.00885999,0.00888987,0.00867001,0.00867003,6046.3416002,2017-11-15T15:00:00,52.89017196
0.00867001,0.00884,0.00865529,0.008831,6112.05971675,2017-11-15T16:00:00,53.4240496
0.0088399,0.00883997,0.00871888,0.00877827,7294.98941905,2017-11-15T17:00:00,64.04110885
0.00877825,0.00889,0.00874188,0.00889,5243.24594826,2017-11-15T18:00:00,46.11921598
0.00889039,0.00891614,0.00861384,0.00876101,6591.71562564,2017-11-15T19:00:00,57.97298792
0.00876104,0.00877988,0.00860412,0.0087,6605.14765113,2017-11-15T20:00:00,57.52634805
0.0087,0.00874906,0.00861198,0.00861198,3041.72701663,2017-11-15T21:00:00,26.36421413
0.00861199,0.00869997,0.00859701,0.00868566,3971.42311421,2017-11-15T22:00:00,34.30082281
0.00864561,0.00874896,0.00864561,0.00870355,3659.93088756,2017-11-15T23:00:00,31.94631617
0.00871,0.00884293,0.00865,0.00883724,3200.21627919,2017-11-16T00:00:00,27.94254058
0.0088,0.00893604,0.0088,0.008874,5293.06019443,2017-11-16T01:00:00,47.04810255
0.008874,0.008874,0.00877,0.00877,2548.02115533,2017-11-16T02:00:00,22.48157376
0.00878,0.00886619,0.00874896,0.00874896,2314.05006689,2017-11-16T03:00:00,20.36746174
0.00874896,0.00886238,0.00874541,0.00884,3008.57937622,2017-11-16T04:00:00,26.48989203
0.00884,0.00889969,0.00880661,0.00884001,3901.82797804,2017-11-16T05:00:00,34.49096489
0.00884001,0.00897785,0.00879456,0.00881701,6721.73320115,2017-11-16T06:00:00,59.88791686
0.00881701,0.0088727,0.00858779,0.00858779,4593.97733393,2017-11-16T07:00:00,40.22430593
0.00858789,0.008588,0.00846,0.00846,6494.08103976,2017-11-16T08:00:00,55.39158045
0.008465,0.00846639,0.008376,0.00838012,6528.66916093,2017-11-16T09:00:00,54.85075472
0.00838,0.008447,0.008284,0.00842217,7971.74560482,2017-11-16T10:00:00,66.46470889
0.00842217,0.0085,0.00835,0.00848363,4104.70428287,2017-11-16T11:00:00,34.51006799
0.00849,0.00851753,0.00842,0.00847972,3284.21846947,2017-11-16T12:00:00,27.84327868
0.00847971,0.00857927,0.00846,0.00853715,5212.95590337,2017-11-16T13:00:00,44.50471508
0.00853715,0.00858047,0.00844663,0.00852789,5706.31287683,2017-11-16T14:00:00,48.57697665
0.00852789,0.00854424,0.00846219,0.00852,5439.10535352,2017-11-16T15:00:00,46.21594978
0.00852,0.00859868,0.0085195,0.00859307,4608.66461919,2017-11-16T16:00:00,39.40221982
0.00859307,0.00859307,0.008225,0.00828,7039.20341858,2017-11-16T17:00:00,59.06794346
0.00828,0.00831815,0.00813225,0.00815,9070.85384164,2017-11-16T18:00:00,74.40051976
0.00814,0.00821392,0.00809938,0.00818876,13283.58742858,2017-11-16T19:00:00,108.36423909
0.00818876,0.00827109,0.00818873,0.00819999,5510.45781725,2017-11-16T20:00:00,45.3696617
0.00819593,0.00826307,0.00805625,0.00815649,7153.02446827,2017-11-16T21:00:00,58.23088817
0.00816,0.00939879,0.00816,0.0086758,103735.63272856,2017-11-16T22:00:00,905.87268396
0.0086758,0.00970166,0.00866869,0.00906376,102436.99442117,2017-11-16T23:00:00,948.44470287
0.00906742,0.009072,0.00855297,0.00880751,48074.11051689,2017-11-17T00:00:00,421.56444595
0.00880751,0.00911,0.00869817,0.00876001,41064.07268072,2017-11-17T01:00:00,367.4000163
0.00876,0.00877001,0.00856542,0.00856751,39602.61814479,2017-11-17T02:00:00,341.70961782
0.00856752,0.00859,0.00840998,0.008521,11350.32148824,2017-11-17T03:00:00,96.41904252
0.00852099,0.0087344,0.008495,0.00871547,7263.1046284,2017-11-17T04:00:00,62.68111028
0.00871547,0.00873217,0.0085306,0.00863998,5427.31667319,2017-11-17T05:00:00,46.92090495
0.00863996,0.00866206,0.0085354,0.00862685,6545.39471294,2017-11-17T06:00:00,56.3322091
0.00862673,0.0086564,0.00847043,0.00865,11780.84543139,2017-11-17T07:00:00,100.6914793
0.00865,0.00868162,0.00852222,0.00854829,8955.77380369,2017-11-17T08:00:00,77.10312544
0.0085263,0.00859198,0.00852221,0.00854,4123.35822411,2017-11-17T09:00:00,35.23326555
0.00855,0.0087,0.008546,0.00868262,6050.19496693,2017-11-17T10:00:00,52.27641485
0.00868262,0.00870541,0.008552,0.0086725,4947.29608167,2017-11-17T11:00:00,42.78705121
0.008686,0.0087,0.008578,0.00867399,5807.62949015,2017-11-17T12:00:00,50.20586477
0.00867399,0.0087,0.008564,0.00867,7150.58657811,2017-11-17T13:00:00,61.82431516
0.00867,0.00870062,0.008607,0.0086078,5609.05127495,2017-11-17T14:00:00,48.5814149
0.0086078,0.00863861,0.00841911,0.00842801,24021.76794219,2017-11-17T15:00:00,204.93361526
0.00841876,0.00860718,0.00841275,0.00853316,6371.67765902,2017-11-17T16:00:00,54.23887972
0.00855441,0.00862962,0.00853384,0.00862012,4395.6615586,2017-11-17T17:00:00,37.73948776
0.00859448,0.00862962,0.00856612,0.0086,4384.40661543,2017-11-17T18:00:00,37.6914688
0.0086,0.00890183,0.00859969,0.008758,16217.93407702,2017-11-17T19:00:00,142.18556958
0.008758,0.00893713,0.00874,0.00881,11363.77173913,2017-11-17T20:00:00,100.4032278
0.00881,0.00895873,0.00874926,0.00880101,11104.36803857,2017-11-17T21:00:00,98.1068238
0.00880101,0.00885,0.00870675,0.00870755,10275.61256722,2017-11-17T22:00:00,89.91342523
0.00872698,0.00879002,0.00864697,0.00874536,12048.43996376,2017-11-17T23:00:00,104.82171907
0.00872071,0.00875613,0.00866802,0.00870858,7613.39173118,2017-11-18T00:00:00,66.3545959
0.00868297,0.00880845,0.0086819,0.00873431,5568.68043106,2017-11-18T01:00:00,48.6107582
0.00873134,0.0087907,0.0087,0.00875439,7750.84088409,2017-11-18T02:00:00,67.88021054
0.00875439,0.00875439,0.0086,0.00868828,5509.17152396,2017-11-18T03:00:00,47.80714544
0.008712,0.0087199,0.00862724,0.00866104,2143.25155429,2017-11-18T04:00:00,18.63092048
0.00866104,0.00868922,0.00861193,0.00865203,3828.15315004,2017-11-18T05:00:00,33.05421853
0.00865203,0.00885449,0.00863861,0.0088259,8522.28444673,2017-11-18T06:00:00,74.68428639
0.0088259,0.008855,0.00877992,0.00878903,6194.91218342,2017-11-18T07:00:00,54.69712463
0.00878903,0.00880004,0.00864811,0.00865021,4067.65856853,2017-11-18T08:00:00,35.52714036
0.00871212,0.00871212,0.00865021,0.00865806,1734.47248953,2017-11-18T09:00:00,15.0323712
0.00869379,0.00873296,0.00865729,0.0086722,2450.28456016,2017-11-18T10:00:00,21.28648262
0.0086722,0.00873545,0.008669,0.00869708,4065.07282158,2017-11-18T11:00:00,35.39589269
0.00870597,0.00875811,0.00866,0.00874151,3100.69499701,2017-11-18T12:00:00,27.06318485
0.008743,0.00878092,0.00873011,0.0087425,4539.19548303,2017-11-18T13:00:00,39.72671555
0.0087425,0.00877187,0.0087091,0.00875107,4289.35725882,2017-11-18T14:00:00,37.48293097
0.00875145,0.00878958,0.00873,0.00874393,3219.84872382,2017-11-18T15:00:00,28.22605191
0.00875101,0.00881054,0.00874393,0.00881054,3867.2583819,2017-11-18T16:00:00,33.95201318
0.00881054,0.00882509,0.00876899,0.00877001,4084.10420148,2017-11-18T17:00:00,35.88942088
0.0088,0.0088518,0.008765,0.00881501,4727.41772456,2017-11-18T18:00:00,41.61713638
0.00876951,0.00881501,0.00876338,0.00878098,3987.83510594,2017-11-18T19:00:00,35.01684954
0.00878098,0.00883895,0.00875,0.00883016,2989.56000738,2017-11-18T20:00:00,26.27192215
0.00883016,0.00883999,0.00868409,0.00871,7800.02520137,2017-11-18T21:00:00,68.45031064
0.0087,0.00882444,0.008685,0.00881401,2545.78616905,2017-11-18T22:00:00,22.34975144
0.00882444,0.00896426,0.00874801,0.00896387,6316.05040287,2017-11-18T23:00:00,56.13195358
0.00896379,0.0089676,0.00882002,0.00890438,5388.35385441,2017-11-19T00:00:00,47.90904284
0.00890438,0.00892975,0.00881001,0.0088305,3111.80313692,2017-11-19T01:00:00,27.6039474
0.0088305,0.00885529,0.00875133,0.00879,2326.94156473,2017-11-19T02:00:00,20.47748669
0.00879,0.00885531,0.00875961,0.00884991,1765.74039437,2017-11-19T03:00:00,15.54439677
0.0088349,0.00886617,0.00880514,0.00885517,2251.51880728,2017-11-19T04:00:00,19.89193895
0.00885517,0.00889046,0.00880713,0.00884635,1689.70805204,2017-11-19T05:00:00,14.97063013
0.00884226,0.00889672,0.00881659,0.00889415,4192.46184031,2017-11-19T06:00:00,37.19296831
0.00889277,0.00898856,0.00888455,0.00891904,4400.49859071,2017-11-19T07:00:00,39.27165215
0.0089,0.00897689,0.0089,0.00897001,3693.52760874,2017-11-19T08:00:00,33.06260067
0.00897676,0.00904067,0.00893501,0.00899853,6818.02676566,2017-11-19T09:00:00,61.34491765
0.00901497,0.0092487,0.00894399,0.00923896,13575.74882088,2017-11-19T10:00:00,124.31893157
0.00924339,0.00927,0.00911,0.00915565,9181.49089563,2017-11-19T11:00:00,84.15155906
0.00915565,0.00915565,0.00895955,0.00904,6322.55849555,2017-11-19T12:00:00,57.14640038
0.00906657,0.00919,0.00901001,0.0090972,5320.67288494,2017-11-19T13:00:00,48.3189618
0.00909719,0.00920417,0.00904906,0.0091929,6926.04308436,2017-11-19T14:00:00,63.33856976
0.00919288,0.00919289,0.00902001,0.00909442,5522.80953471,2017-11-19T15:00:00,50.40388938
0.00908,0.009207,0.009066,0.009185,5932.40647285,2017-11-19T16:00:00,54.35586377
0.0092,0.00933495,0.00883567,0.0089302,24917.89498881,2017-11-19T17:00:00,227.50408334
0.0089302,0.00895999,0.008619,0.00892756,19206.89400399,2017-11-19T18:00:00,168.20268683
0.00892756,0.00897117,0.00872541,0.00875501,7305.34110597,2017-11-19T19:00:00,64.63640795
0.00875501,0.00880701,0.00864073,0.00877607,6587.39303659,2017-11-19T20:00:00,57.41987789
0.00877607,0.00885543,0.008766,0.00881986,3656.54080749,2017-11-19T21:00:00,32.2477309
0.00881986,0.00898878,0.00881576,0.008939,7371.57253156,2017-11-19T22:00:00,65.66588685
0.00894088,0.00899129,0.00887548,0.00888332,5307.47032899,2017-11-19T23:00:00,47.56416102
0.0089,0.00895555,0.008861,0.00893,2560.78848333,2017-11-20T00:00:00,22.84844832
0.00893,0.00903884,0.00885752,0.00902501,9236.24732717,2017-11-20T01:00:00,83.07780121
0.00902501,0.00912438,0.00900037,0.00906,7373.7576126,2017-11-20T02:00:00,66.8719958
0.00909469,0.00909469,0.00894001,0.00902,6948.62436018,2017-11-20T03:00:00,62.64472576
0.00902,0.0090313,0.008932,0.00897498,4953.20313432,2017-11-20T04:00:00,44.42357965
0.00897498,0.00899595,0.00893202,0.00898486,3530.67261036,2017-11-20T05:00:00,31.67054323
0.00898485,0.00899595,0.00893202,0.00894,3404.11697065,2017-11-20T06:00:00,30.5038015
0.00894,0.009,0.00886088,0.00890995,5541.27310566,2017-11-20T07:00:00,49.42536084
0.00890995,0.00890995,0.00885552,0.008869,3063.04966381,2017-11-20T08:00:00,27.19019961
0.008869,0.008869,0.00878301,0.00879998,7295.63023405,2017-11-20T09:00:00,64.50554212
0.00879998,0.00891982,0.00878481,0.00886916,4061.59526632,2017-11-20T10:00:00,35.94584779
0.0089,0.00892881,0.00886063,0.00886122,1918.37121855,2017-11-20T11:00:00,17.05066833
0.00886122,0.00886829,0.00875701,0.00879,3531.95355935,2017-11-20T12:00:00,31.03415455
0.0088096,0.0088096,0.00870916,0.00876501,3707.79101347,2017-11-20T13:00:00,32.45696367
0.00876501,0.00877501,0.00869,0.00871999,4864.90752826,2017-11-20T14:00:00,42.43663664
0.00871998,0.008783,0.00871472,0.00877769,5558.35506099,2017-11-20T15:00:00,48.60434208
0.00877769,0.00879,0.00871482,0.008723,3477.3957781,2017-11-20T16:00:00,30.39210841
0.00872201,0.00875999,0.00865175,0.00873089,7538.0294002,2017-11-20T17:00:00,65.53304561
0.00873089,0.00886,0.00870099,0.008809,5200.25303767,2017-11-20T18:00:00,45.63388887
0.008809,0.008825,0.00873801,0.00875821,5458.24014192,2017-11-20T19:00:00,47.9770311
0.0087989,0.00883,0.00875821,0.0088199,4162.18418806,2017-11-20T20:00:00,36.64953862
0.00883,0.00888561,0.00877315,0.00879295,6632.58391391,2017-11-20T21:00:00,58.61736241
0.00879295,0.00885,0.00875527,0.00883989,5701.57789592,2017-11-20T22:00:00,50.18613576
0.0088001,0.00883985,0.00874662,0.0087477,6436.45108305,2017-11-20T23:00:00,56.54434305
0.0087765,0.0088449,0.00873526,0.0088449,7198.10265208,2017-11-21T00:00:00,63.24909411
0.00881,0.0088449,0.0087611,0.0087748,3695.90645567,2017-11-21T01:00:00,32.50860657
0.008815,0.00889423,0.00876727,0.00884179,3983.17086769,2017-11-21T02:00:00,35.2160968
0.00884179,0.00884179,0.00865,0.00867006,12581.67516712,2017-11-21T03:00:00,109.82448194
0.00867006,0.00878096,0.0086378,0.00868,8440.05654723,2017-11-21T04:00:00,73.35114657
0.00867646,0.00872589,0.0086,0.00867,12140.28008388,2017-11-21T05:00:00,105.48966061
0.00867952,0.00871406,0.00861987,0.00867998,3446.52514867,2017-11-21T06:00:00,29.85736429
0.0086704,0.00868,0.00861901,0.00865,2405.0843743,2017-11-21T07:00:00,20.77242902
0.00865,0.00869399,0.008619,0.00866,2699.99877835,2017-11-21T08:00:00,23.35502403
0.00866,0.0086659,0.0086007,0.00863,3601.34028078,2017-11-21T09:00:00,31.09388279
0.00860075,0.0086659,0.0086007,0.0086659,2713.04141076,2017-11-21T10:00:00,23.3988225
0.00865022,0.0086659,0.00858837,0.00865,3892.05006922,2017-11-21T11:00:00,33.60267313
0.00864999,0.0086659,0.00862522,0.008635,2632.95183708,2017-11-21T12:00:00,22.76059495
0.008633,0.00867132,0.00860253,0.00864855,2425.60561568,2017-11-21T13:00:00,20.9382038
0.0086479,0.0086603,0.0086,0.0086,4467.83290636,2017-11-21T14:00:00,38.58711544
0.0086069,0.00863736,0.00858,0.00861265,3688.00441662,2017-11-21T15:00:00,31.74883062
0.00861265,0.00862265,0.00855,0.00855401,3757.59613899,2017-11-21T16:00:00,32.25838225
0.00856001,0.008607,0.00853502,0.00856064,3107.46949363,2017-11-21T17:00:00,26.64302455
0.00856601,0.00863837,0.00856059,0.00861646,3210.11952138,2017-11-21T18:00:00,27.5925736
0.00862022,0.00869819,0.00856963,0.008668,3385.80775089,2017-11-21T19:00:00,29.2853524
0.00868486,0.00868486,0.00860121,0.00860905,3272.90785545,2017-11-21T20:00:00,28.25353569
0.00860905,0.00863305,0.00854,0.00861,2235.95901177,2017-11-21T21:00:00,19.2158977
0.0086293,0.008665,0.00859801,0.00865,4939.77101468,2017-11-21T22:00:00,42.60408588
0.00861012,0.00867,0.00858,0.00865,3209.7020928,2017-11-21T23:00:00,27.62325178
0.00863584,0.00865,0.0085875,0.0086045,2212.52970108,2017-11-22T00:00:00,19.07012519
0.00861999,0.008698,0.008578,0.0085835,2750.88227719,2017-11-22T01:00:00,23.71038239
0.00859,0.008656,0.00857405,0.00859699,3190.20911886,2017-11-22T02:00:00,27.46148095
0.00859699,0.00864089,0.00858781,0.0086,2843.57015293,2017-11-22T03:00:00,24.46207682
0.0086,0.008673,0.00858793,0.008607,3031.89770168,2017-11-22T04:00:00,26.12278628
0.008607,0.00866999,0.0086,0.00861198,1785.30007497,2017-11-22T05:00:00,15.38040838
0.00860095,0.00865,0.00857406,0.0085879,2713.28355032,2017-11-22T06:00:00,23.3335956
0.00857407,0.00860798,0.00855,0.00855,2111.53579059,2017-11-22T07:00:00,18.10391608
0.00855,0.00860798,0.00854066,0.00856002,2845.7871298,2017-11-22T08:00:00,24.37387845
0.0085759,0.00866,0.00856,0.008645,3640.46952759,2017-11-22T09:00:00,31.31393987
0.008645,0.008645,0.00854675,0.0085834,4115.37350011,2017-11-22T10:00:00,35.34020775
0.00859989,0.00862999,0.00854298,0.00859899,3467.17080866,2017-11-22T11:00:00,29.78306613
0.008599,0.00862539,0.00854,0.00862,5212.94119452,2017-11-22T12:00:00,44.75364029
0.00860001,0.00863264,0.00854,0.0085796,5316.62187234,2017-11-22T13:00:00,45.69322606
0.0085796,0.00864,0.00855901,0.00857,4340.18496122,2017-11-22T14:00:00,37.3803115
0.00857325,0.00863965,0.008573,0.00860001,3095.44134621,2017-11-22T15:00:00,26.63340997
0.008609,0.00865,0.0086,0.00864978,7637.22101152,2017-11-22T16:00:00,65.86641377
0.00864978,0.00868819,0.008599,0.00866038,4946.01279333,2017-11-22T17:00:00,42.77227429
0.00866038,0.00871172,0.00866038,0.00867007,3826.06692797,2017-11-22T18:00:00,33.26510526
0.00867,0.0086795,0.0086,0.008644,4290.5932828,2017-11-22T19:00:00,37.11430561
0.00866,0.00868,0.0086,0.00865,6071.7506669,2017-11-22T20:00:00,52.50604921
0.00866,0.0087,0.00863001,0.0087,5401.25906972,2017-11-22T21:00:00,46.9036118
0.0087,0.0087,0.008648,0.00869585,5089.98159044,2017-11-22T22:00:00,44.21707288
0.0086962,0.00873244,0.00867363,0.00872952,5297.7132524,2017-11-22T23:00:00,46.10886263
0.00871959,0.008774,0.00871959,0.00877328,6163.32830187,2017-11-23T00:00:00,53.9282817
0.00877328,0.00881446,0.00870559,0.00874997,8143.1668866,2017-11-23T01:00:00,71.43253211
0.00870745,0.00876002,0.00869907,0.0087194,3415.2578215,2017-11-23T02:00:00,29.77635975
0.00872632,0.00876002,0.00869001,0.0087,3791.89601958,2017-11-23T03:00:00,33.06951843
0.008699,0.008741,0.00866166,0.00869203,4221.53410478,2017-11-23T04:00:00,36.73117146
0.00869214,0.00877,0.008692,0.00872,7545.76975701,2017-11-23T05:00:00,65.95340292
0.00872,0.00876385,0.0086505,0.00868664,2619.75102829,2017-11-23T06:00:00,22.83872415
0.008692,0.008725,0.00866323,0.00868,3099.79019805,2017-11-23T07:00:00,26.92794786
0.00869,0.00871598,0.008674,0.00869998,3585.14490048,2017-11-23T08:00:00,31.1456365
0.00869999,0.00878,0.00869183,0.0087179,4679.53214971,2017-11-23T09:00:00,40.87758437
0.00874994,0.00884761,0.00872301,0.00881001,8259.97585588,2017-11-23T10:00:00,72.65991058
0.00881001,0.009099,0.008805,0.00902,12806.87078214,2017-11-23T11:00:00,114.3539624
0.00902,0.0092,0.00889697,0.00906629,19824.78750396,2017-11-23T12:00:00,179.82993552
0.00906629,0.00911267,0.00894845,0.00902495,8755.05512918,2017-11-23T13:00:00,78.95403475
0.00901803,0.0092053,0.00898075,0.00919501,8185.94478283,2017-11-23T14:00:00,74.30482713
0.00920512,0.00933,0.00913806,0.00922299,16389.76039649,2017-11-23T15:00:00,151.56386012
0.009225,0.00932651,0.00916104,0.009308,9231.47054353,2017-11-23T16:00:00,85.17886224
0.00929799,0.00935436,0.009278,0.00935,8855.97958735,2017-11-23T17:00:00,82.58163932
0.00935,0.00939,0.00930001,0.00934652,7468.02268539,2017-11-23T18:00:00,69.81122019
0.0093465,0.00939,0.00918765,0.0092,6189.92599208,2017-11-23T19:00:00,57.67916402
0.0092,0.00933364,0.00918888,0.00924795,5559.51197989,2017-11-23T20:00:00,51.47130995
0.00924,0.00928993,0.009202,0.00920501,4246.24525157,2017-11-23T21:00:00,39.31648412
0.00921504,0.00922,0.00913,0.00913101,6375.50985825,2017-11-23T22:00:00,58.41920819
0.00914748,0.00924149,0.00901575,0.00907646,6744.25117184,2017-11-23T23:00:00,61.59425833
0.00907646,0.00939,0.009025,0.00913458,11737.50783711,2017-11-24T00:00:00,107.49184956
0.00910301,0.00920002,0.00906439,0.00915286,7804.23283628,2017-11-24T01:00:00,71.24255318
0.00915081,0.00920929,0.00907377,0.009155,5287.98305612,2017-11-24T02:00:00,48.23481216
0.009155,0.00921,0.00909871,0.00909934,5452.80029955,2017-11-24T03:00:00,49.8717617
0.00909934,0.00914,0.00909871,0.00912487,4142.59088095,2017-11-24T04:00:00,37.73807427
0.00912487,0.009175,0.00907017,0.00909102,6281.39421773,2017-11-24T05:00:00,57.20618483
0.0090918,0.0091,0.00894064,0.00901,4627.89774743,2017-11-24T06:00:00,41.91166906
0.00896766,0.00901,0.00889676,0.00892891,6398.18881986,2017-11-24T07:00:00,57.26903881
0.00892891,0.008976,0.00883466,0.0088665,8795.33515707,2017-11-24T08:00:00,78.33799974
0.00890382,0.00899993,0.008858,0.00898497,7140.00627013,2017-11-24T09:00:00,63.73058109
0.00898496,0.009081,0.00893001,0.0090775,3725.55844294,2017-11-24T10:00:00,33.51677384
0.00907999,0.0091,0.00884827,0.008905,10140.88015129,2017-11-24T11:00:00,90.77416633
0.00885727,0.009,0.00885727,0.009,9530.07710896,2017-11-24T12:00:00,85.01791726
0.009,0.00927401,0.008985,0.00921397,13628.62413167,2017-11-24T13:00:00,124.94970179
0.009201,0.009235,0.00914301,0.00922995,7355.93553886,2017-11-24T14:00:00,67.61668346
0.00922995,0.00927175,0.0092,0.009255,6671.69157081,2017-11-24T15:00:00,61.67689162
0.009256,0.00928963,0.00915001,0.00925457,10787.08093333,2017-11-24T16:00:00,99.58523342
0.00925457,0.00933385,0.00920681,0.00928,6707.45225601,2017-11-24T17:00:00,62.32365367
0.00931996,0.00932,0.00915,0.00915799,3685.6651585,2017-11-24T18:00:00,34.00087935
0.0091509,0.00924,0.00906197,0.00923982,8537.55221384,2017-11-24T19:00:00,78.12213331
0.0092351,0.00926588,0.00916297,0.00923962,5057.47481393,2017-11-24T20:00:00,46.64648976
0.00923962,0.00927266,0.00914038,0.00919371,4774.764212,2017-11-24T21:00:00,43.95425255
0.00919371,0.00923499,0.00914012,0.00922699,3796.80587373,2017-11-24T22:00:00,34.9357472
0.00922699,0.00949227,0.009184,0.00943671,19293.04884559,2017-11-24T23:00:00,180.65500552
0.00947431,0.00969499,0.00932629,0.00969498,28693.86458496,2017-11-25T00:00:00,273.83339116
0.00969498,0.0097,0.0095008,0.00956,22142.6594332,2017-11-25T01:00:00,213.31664361
0.00956,0.00957,0.0094001,0.00953711,8557.11134569,2017-11-25T02:00:00,81.1784971
0.0095371,0.00964176,0.00952219,0.009559,5114.43080867,2017-11-25T03:00:00,48.97290609
